Category,City,Country,Customer_ID,Customer_Name,Discount,Order_Date,Order_ID,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,weeknum
Office Supplies,New York City,United States,SM-209504,Suzanne McNair,0.0,2012-03-26 00:00:00.000,US-2012-116981,Medium,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",282.2092,7,East,Corporate,2012-03-28 00:00:00.000,Second Class,164.92,Storage,13
Office Supplies,New York City,United States,RP-193904,Resi Pölking,0.0,2012-04-07 00:00:00.000,CA-2012-166492,Medium,OFF-ST-10002214,X-Rack File for Hanging Folders,5.8708,2,East,Consumer,2012-04-10 00:00:00.000,First Class,0.58,Storage,14
Office Supplies,New York City,United States,MC-181004,Mick Crebagga,0.0,2012-04-09 00:00:00.000,CA-2012-116512,Medium,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3.0498,3,East,Consumer,2012-04-14 00:00:00.000,Standard Class,0.53,Storage,15
Office Supplies,New York City,United States,AZ-107504,Annie Zypern,0.0,2012-05-12 00:00:00.000,CA-2012-130876,Medium,OFF-ST-10004258,Portable Personal File Box,9.8901,3,East,Consumer,2012-05-16 00:00:00.000,Second Class,3.57,Storage,19
Office Supplies,New York City,United States,KM-162254,Kalyca Meade,0.0,2012-07-06 00:00:00.000,CA-2012-108665,High,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,156.429,5,East,Corporate,2012-07-10 00:00:00.000,Standard Class,77.87,Storage,27
Office Supplies,New York City,United States,NP-183254,Naresj Patel,0.0,2012-08-09 00:00:00.000,CA-2012-131338,Medium,OFF-ST-10000642,"Tennsco Lockers, Gray",2.9372,2,East,Consumer,2012-08-12 00:00:00.000,First Class,2.46,Storage,32
Office Supplies,New York City,United States,JB-154004,Jennifer Braxton,0.0,2012-09-03 00:00:00.000,US-2012-104185,Medium,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,31.2858,1,East,Corporate,2012-09-08 00:00:00.000,Second Class,11.79,Storage,36
Office Supplies,New York City,United States,MC-172754,Marc Crier,0.0,2012-09-07 00:00:00.000,CA-2012-105599,Medium,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,0.2792,2,East,Consumer,2012-09-07 00:00:00.000,Same Day,1.36,Storage,36
Office Supplies,New York City,United States,AG-105254,Andy Gerbode,0.0,2012-09-07 00:00:00.000,CA-2012-164084,Medium,OFF-ST-10003638,Mobile Personal File Cube,18.9702,3,East,Corporate,2012-09-12 00:00:00.000,Standard Class,3.81,Storage,36
Office Supplies,New York City,United States,DM-135254,Don Miller,0.0,2012-09-11 00:00:00.000,CA-2012-132465,Medium,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,108.1752,4,East,Corporate,2012-09-15 00:00:00.000,Second Class,27.59,Storage,37
Office Supplies,New York City,United States,DM-135254,Don Miller,0.0,2012-09-11 00:00:00.000,CA-2012-132465,Medium,OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,1.576,1,East,Corporate,2012-09-15 00:00:00.000,Second Class,13.4,Storage,37
Office Supplies,New York City,United States,CC-126854,Craig Carroll,0.0,2012-09-14 00:00:00.000,CA-2012-140984,Medium,OFF-ST-10000585,Economy Rollaway Files,257.712,6,East,Consumer,2012-09-18 00:00:00.000,Standard Class,103.01,Storage,37
Office Supplies,New York City,United States,PF-191204,Peter Fuller,0.0,2012-09-17 00:00:00.000,US-2012-126977,Medium,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,27.434,4,East,Consumer,2012-09-23 00:00:00.000,Standard Class,6.37,Storage,38
Office Supplies,New York City,United States,PF-191204,Peter Fuller,0.0,2012-09-17 00:00:00.000,US-2012-126977,Medium,OFF-ST-10000617,Woodgrain Magazine Files by Perma,1.043,5,East,Consumer,2012-09-23 00:00:00.000,Standard Class,0.97,Storage,38
Office Supplies,New York City,United States,KD-164954,Keith Dawkins,0.0,2012-11-08 00:00:00.000,CA-2012-114811,Medium,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,16.7875,5,East,Corporate,2012-11-08 00:00:00.000,Same Day,14.54,Storage,45
Office Supplies,New York City,United States,Dp-132404,Dean percer,0.0,2012-11-09 00:00:00.000,CA-2012-169796,High,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3.0498,3,East,Home Office,2012-11-14 00:00:00.000,Standard Class,1.54,Storage,45
Office Supplies,New York City,United States,MH-177854,Maya Herman,0.0,2012-11-15 00:00:00.000,CA-2012-138954,Critical,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,20.5755,3,East,Corporate,2012-11-17 00:00:00.000,First Class,18.94,Storage,46
Office Supplies,New York City,United States,JD-158954,Jonathan Doherty,0.0,2013-01-25 00:00:00.000,CA-2013-168046,Medium,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",0.0,7,East,Corporate,2013-01-28 00:00:00.000,Second Class,30.92,Storage,4
Office Supplies,New York City,United States,AB-101054,Adrian Barton,0.0,2013-02-02 00:00:00.000,CA-2013-147431,Medium,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",5.898,2,East,Consumer,2013-02-07 00:00:00.000,Standard Class,4.17,Storage,5
Office Supplies,New York City,United States,GT-147104,Greg Tran,0.0,2013-02-19 00:00:00.000,CA-2013-123274,Medium,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,9.7176,3,East,Consumer,2013-02-24 00:00:00.000,Standard Class,16.91,Storage,8
Office Supplies,New York City,United States,SP-205454,Sibella Parks,0.0,2013-03-27 00:00:00.000,CA-2013-123666,High,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",18.398,5,East,Corporate,2013-03-31 00:00:00.000,Standard Class,49.75,Storage,13
Office Supplies,New York City,United States,KM-167204,Kunst Miller,0.0,2013-04-20 00:00:00.000,CA-2013-109666,Medium,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,13.7964,4,East,Consumer,2013-04-27 00:00:00.000,Standard Class,35.66,Storage,16
Office Supplies,New York City,United States,CC-124754,Cindy Chapman,0.0,2013-05-03 00:00:00.000,CA-2013-146836,High,OFF-ST-10001580,Super Decoflex Portable Personal File,12.5832,3,East,Consumer,2013-05-03 00:00:00.000,Same Day,14.51,Storage,18
Office Supplies,New York City,United States,BN-115154,Bradley Nguyen,0.0,2013-05-20 00:00:00.000,CA-2013-169943,Medium,OFF-ST-10004123,Safco Industrial Wire Shelving System,0.0,5,East,Consumer,2013-05-25 00:00:00.000,Standard Class,10.32,Storage,21
Office Supplies,New York City,United States,FM-143804,Fred McMath,0.0,2013-06-18 00:00:00.000,CA-2013-145842,Critical,OFF-ST-10000419,"Rogers Jumbo File, Granite",0.4074,3,East,Consumer,2013-06-21 00:00:00.000,Second Class,7.81,Storage,25
Office Supplies,New York City,United States,IM-150704,Irene Maddox,0.0,2013-06-24 00:00:00.000,CA-2013-140501,Medium,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,38.988,5,East,Consumer,2013-06-29 00:00:00.000,Standard Class,27.99,Storage,26
Office Supplies,New York City,United States,JG-158054,John Grady,0.0,2013-06-27 00:00:00.000,CA-2013-100790,Medium,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",84.51,5,East,Corporate,2013-07-03 00:00:00.000,Standard Class,56.38,Storage,26
Office Supplies,New York City,United States,SW-207554,Steven Ward,0.0,2013-07-15 00:00:00.000,CA-2013-137050,Medium,OFF-ST-10004634,"Personal Folder Holder, Ebony",3.363,1,East,Corporate,2013-07-19 00:00:00.000,Second Class,1.65,Storage,29
Office Supplies,New York City,United States,NP-187004,Nora Preis,0.0,2013-08-13 00:00:00.000,CA-2013-105459,Medium,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,286.3836,6,East,Consumer,2013-08-18 00:00:00.000,Second Class,127.26,Storage,33
Office Supplies,New York City,United States,PN-187754,Parhena Norris,0.0,2013-09-11 00:00:00.000,US-2013-118780,High,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,8.922,2,East,Home Office,2013-09-15 00:00:00.000,Second Class,5.9,Storage,37
Office Supplies,New York City,United States,SZ-200354,Sam Zeldin,0.0,2013-09-23 00:00:00.000,CA-2013-135965,High,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",37.2186,6,East,Home Office,2013-09-26 00:00:00.000,First Class,24.78,Storage,39
Office Supplies,New York City,United States,BW-111104,Bart Watters,0.0,2013-10-14 00:00:00.000,CA-2013-101161,Low,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,23.9688,3,East,Corporate,2013-10-21 00:00:00.000,Standard Class,15.51,Storage,42
Office Supplies,New York City,United States,BW-112004,Ben Wallace,0.0,2013-10-28 00:00:00.000,CA-2013-116596,Medium,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,1.3392,2,East,Consumer,2013-11-01 00:00:00.000,Standard Class,1.33,Storage,44
Office Supplies,New York City,United States,BD-117704,Bryan Davis,0.0,2013-11-12 00:00:00.000,CA-2013-124667,Medium,OFF-ST-10002276,Safco Steel Mobile File Cart,20.84,1,East,Consumer,2013-11-17 00:00:00.000,Standard Class,8.23,Storage,46
Office Supplies,New York City,United States,EB-137504,Edward Becker,0.0,2013-11-12 00:00:00.000,CA-2013-145548,Medium,OFF-ST-10002562,Staples,7.8792,3,East,Corporate,2013-11-17 00:00:00.000,Standard Class,2.13,Storage,46
Office Supplies,New York City,United States,CK-127604,Cyma Kinney,0.0,2013-11-14 00:00:00.000,CA-2013-101336,Medium,OFF-ST-10000876,Eldon Simplefile Box Office,6.9664,2,East,Corporate,2013-11-19 00:00:00.000,Standard Class,1.92,Storage,46
Office Supplies,New York City,United States,CK-127604,Cyma Kinney,0.0,2013-11-14 00:00:00.000,CA-2013-101336,Medium,OFF-ST-10004258,Portable Personal File Box,9.8901,3,East,Corporate,2013-11-19 00:00:00.000,Standard Class,3.39,Storage,46
Office Supplies,New York City,United States,CK-127604,Cyma Kinney,0.0,2013-11-14 00:00:00.000,CA-2013-101336,Medium,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",20.163,5,East,Corporate,2013-11-19 00:00:00.000,Standard Class,4.01,Storage,46
Office Supplies,New York City,United States,MB-173054,Maria Bertelson,0.0,2013-11-15 00:00:00.000,CA-2013-118759,Medium,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",10.5144,3,East,Consumer,2013-11-18 00:00:00.000,First Class,0.49,Storage,46
Office Supplies,New York City,United States,DJ-136304,Doug Jacobs,0.0,2013-11-20 00:00:00.000,CA-2013-164511,High,OFF-ST-10004507,Advantus Rolling Storage Box,18.522,4,East,Consumer,2013-11-25 00:00:00.000,Standard Class,3.94,Storage,47
Office Supplies,New York City,United States,DJ-136304,Doug Jacobs,0.0,2013-11-20 00:00:00.000,CA-2013-164511,High,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,2.5984,2,East,Consumer,2013-11-25 00:00:00.000,Standard Class,2.35,Storage,47
Office Supplies,New York City,United States,BM-111404,Becky Martin,0.0,2013-12-05 00:00:00.000,CA-2013-126004,High,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,3.6588,3,East,Consumer,2013-12-06 00:00:00.000,First Class,48.1,Storage,49
Office Supplies,New York City,United States,BM-111404,Becky Martin,0.0,2013-12-05 00:00:00.000,CA-2013-126004,High,OFF-ST-10000676,Fellowes Econo/Stor Drawers,11.6316,2,East,Consumer,2013-12-06 00:00:00.000,First Class,21.38,Storage,49
Office Supplies,New York City,United States,EB-138404,Ellis Ballard,0.0,2013-12-05 00:00:00.000,CA-2013-139885,Medium,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,0.0,6,East,Corporate,2013-12-09 00:00:00.000,Standard Class,14.29,Storage,49
Office Supplies,New York City,United States,JG-151604,James Galang,0.0,2013-12-06 00:00:00.000,CA-2013-108434,Medium,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",120.9468,3,East,Consumer,2013-12-08 00:00:00.000,Second Class,31.81,Storage,49
Office Supplies,New York City,United States,DL-133154,Delfina Latchford,0.0,2013-12-11 00:00:00.000,CA-2013-146941,High,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",22.5624,6,East,Consumer,2013-12-14 00:00:00.000,First Class,15.31,Storage,50
Office Supplies,New York City,United States,PK-190754,Pete Kriz,0.0,2013-12-15 00:00:00.000,CA-2013-129126,Medium,OFF-ST-10004507,Advantus Rolling Storage Box,4.6305,1,East,Consumer,2013-12-20 00:00:00.000,Standard Class,0.93,Storage,51
Office Supplies,New York City,United States,JK-161204,Julie Kriz,0.0,2013-12-19 00:00:00.000,CA-2013-150945,Critical,OFF-ST-10003716,Tennsco Double-Tier Lockers,117.0104,4,East,Home Office,2013-12-21 00:00:00.000,Second Class,195.54,Storage,51
Office Supplies,New York City,United States,DB-134054,Denny Blanton,0.0,2014-03-18 00:00:00.000,CA-2014-140949,Medium,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",27.9344,8,East,Consumer,2014-03-23 00:00:00.000,Second Class,9.47,Storage,12
Office Supplies,New York City,United States,DB-134054,Denny Blanton,0.0,2014-03-18 00:00:00.000,CA-2014-140949,Medium,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",12.0978,3,East,Consumer,2014-03-23 00:00:00.000,Second Class,2.54,Storage,12
Office Supplies,New York City,United States,BS-118004,Bryan Spruell,0.0,2014-04-10 00:00:00.000,CA-2014-135279,High,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,0.0,3,East,Home Office,2014-04-12 00:00:00.000,First Class,53.87,Storage,15
Office Supplies,New York City,United States,AH-104654,Amy Hunt,0.0,2014-05-15 00:00:00.000,CA-2014-115546,High,OFF-ST-10002214,X-Rack File for Hanging Folders,5.8708,2,East,Consumer,2014-05-19 00:00:00.000,Standard Class,4.26,Storage,20
Office Supplies,New York City,United States,JS-156854,Jim Sink,0.0,2014-06-20 00:00:00.000,CA-2014-169999,Medium,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,6.465,2,East,Corporate,2014-06-27 00:00:00.000,Standard Class,11.25,Storage,25
Office Supplies,New York City,United States,DO-134354,Denny Ordway,0.0,2014-06-27 00:00:00.000,CA-2014-100636,Medium,OFF-ST-10004123,Safco Industrial Wire Shelving System,0.0,3,East,Consumer,2014-07-01 00:00:00.000,Standard Class,19.5,Storage,26
Office Supplies,New York City,United States,SC-202604,Scott Cohen,0.0,2014-06-27 00:00:00.000,CA-2014-107132,High,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",214.164,4,East,Corporate,2014-07-01 00:00:00.000,Standard Class,26.44,Storage,26
Office Supplies,New York City,United States,RA-192854,Ralph Arnett,0.0,2014-07-01 00:00:00.000,CA-2014-131695,Medium,OFF-ST-10001476,Steel Personal Filing/Posting Tote,67.1139,7,East,Consumer,2014-07-07 00:00:00.000,Standard Class,11.14,Storage,27
Office Supplies,New York City,United States,MR-175454,Mathew Reese,0.0,2014-08-28 00:00:00.000,US-2014-139465,High,OFF-ST-10002352,Iris Project Case,16.5984,8,East,Home Office,2014-08-31 00:00:00.000,First Class,12.58,Storage,35
Office Supplies,New York City,United States,SP-206204,Stefania Perrino,0.0,2014-09-08 00:00:00.000,CA-2014-148929,Medium,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",133.8624,8,East,Corporate,2014-09-12 00:00:00.000,Standard Class,28.89,Storage,37
Office Supplies,New York City,United States,EM-140954,Eudokia Martin,0.0,2014-09-09 00:00:00.000,CA-2014-132437,Medium,OFF-ST-10001031,Adjustable Personal File Tote,16.9312,4,East,Corporate,2014-09-14 00:00:00.000,Second Class,9.01,Storage,37
Office Supplies,New York City,United States,RB-197054,Roger Barcio,0.0,2014-09-15 00:00:00.000,CA-2014-152975,High,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,3.549,1,East,Home Office,2014-09-17 00:00:00.000,First Class,18.82,Storage,38
Office Supplies,New York City,United States,SV-203654,Seth Vernon,0.0,2014-09-21 00:00:00.000,CA-2014-100111,Medium,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",12.712,4,East,Consumer,2014-09-27 00:00:00.000,Standard Class,1.91,Storage,39
Office Supplies,New York City,United States,CR-128204,Cyra Reiten,0.0,2014-10-07 00:00:00.000,US-2014-136868,Medium,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,10.3473,3,East,Home Office,2014-10-13 00:00:00.000,Standard Class,17.69,Storage,41
Office Supplies,New York City,United States,MT-178154,Meg Tillman,0.0,2014-11-12 00:00:00.000,CA-2014-154137,Medium,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,0.0,1,East,Consumer,2014-11-18 00:00:00.000,Standard Class,2.11,Storage,46
Office Supplies,New York City,United States,EM-140654,Erin Mull,0.0,2014-11-14 00:00:00.000,CA-2014-133620,Medium,OFF-ST-10004634,"Personal Folder Holder, Ebony",3.363,1,East,Consumer,2014-11-19 00:00:00.000,Standard Class,0.93,Storage,46
Office Supplies,New York City,United States,VW-217754,Victoria Wilson,0.0,2014-11-18 00:00:00.000,CA-2014-128265,Medium,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,349.3392,3,East,Corporate,2014-11-23 00:00:00.000,Second Class,60.32,Storage,47
Office Supplies,New York City,United States,VP-217304,Victor Preis,0.0,2014-12-01 00:00:00.000,CA-2014-105333,High,OFF-ST-10001809,Fellowes Officeware Wire Shelving,5.3898,3,East,Home Office,2014-12-05 00:00:00.000,Standard Class,32.25,Storage,49
Office Supplies,New York City,United States,VP-217304,Victor Preis,0.0,2014-12-01 00:00:00.000,CA-2014-105333,High,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",1.6712,4,East,Home Office,2014-12-05 00:00:00.000,Standard Class,3.99,Storage,49
Office Supplies,New York City,United States,CC-126704,Craig Carreira,0.0,2014-12-02 00:00:00.000,CA-2014-163139,High,OFF-ST-10002790,Safco Industrial Shelving,6.6465,3,East,Consumer,2014-12-04 00:00:00.000,Second Class,1.04,Storage,49
Office Supplies,New York City,United States,DL-133154,Delfina Latchford,0.0,2014-12-09 00:00:00.000,CA-2014-145226,Medium,OFF-ST-10002352,Iris Project Case,8.2992,4,East,Consumer,2014-12-11 00:00:00.000,Second Class,4.59,Storage,50
Office Supplies,New York City,United States,DL-133154,Delfina Latchford,0.0,2014-12-09 00:00:00.000,CA-2014-145226,Medium,OFF-ST-10004123,Safco Industrial Wire Shelving System,0.0,3,East,Consumer,2014-12-11 00:00:00.000,Second Class,28.84,Storage,50
Office Supplies,New York City,United States,AT-107354,Annie Thurman,0.0,2014-12-18 00:00:00.000,CA-2014-103443,Medium,OFF-ST-10002276,Safco Steel Mobile File Cart,41.68,2,East,Consumer,2014-12-24 00:00:00.000,Standard Class,12.41,Storage,51
Office Supplies,New York City,United States,KN-167054,Kristina Nunn,0.0,2011-03-02 00:00:00.000,CA-2011-107524,Medium,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",17.472,5,East,Home Office,2011-03-08 00:00:00.000,Standard Class,2.18,Paper,10
Office Supplies,New York City,United States,KA-165254,Kelly Andreada,0.0,2011-03-11 00:00:00.000,CA-2011-158337,High,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",49.014,14,East,Consumer,2011-03-14 00:00:00.000,Second Class,12.24,Paper,11
Office Supplies,New York City,United States,CP-123404,Christine Phan,0.0,2011-03-17 00:00:00.000,US-2011-148838,Medium,OFF-PA-10000919,Xerox 1918,75.9696,4,East,Corporate,2011-03-21 00:00:00.000,Standard Class,3.7,Paper,12
Office Supplies,New York City,United States,CP-123404,Christine Phan,0.0,2011-03-17 00:00:00.000,US-2011-148838,Medium,OFF-PA-10002960,Xerox 1926,16.3842,7,East,Corporate,2011-03-21 00:00:00.000,Standard Class,3.61,Paper,12
Office Supplies,New York City,United States,CD-119204,Carlos Daly,0.0,2011-03-24 00:00:00.000,CA-2011-147235,High,OFF-PA-10004948,Xerox 190,11.703,5,East,Consumer,2011-03-28 00:00:00.000,Standard Class,1.85,Paper,13
Office Supplies,New York City,United States,TH-215504,Tracy Hopkins,0.0,2011-04-05 00:00:00.000,CA-2011-113887,Critical,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",26.6304,1,East,Home Office,2011-04-07 00:00:00.000,First Class,19.06,Paper,15
Office Supplies,New York City,United States,BW-110654,Barry Weirich,0.0,2011-05-25 00:00:00.000,CA-2011-100391,Medium,OFF-PA-10001471,Strathmore Photo Frame Cards,6.7252,2,East,Consumer,2011-05-29 00:00:00.000,Standard Class,0.31,Paper,22
Office Supplies,New York City,United States,LW-168254,Laurel Workman,0.0,2011-05-30 00:00:00.000,CA-2011-103429,Critical,OFF-PA-10001712,Xerox 1948,17.982,4,East,Corporate,2011-06-01 00:00:00.000,First Class,12.9,Paper,23
